-30.625	28.61150535892181
-30.375	28.636845742928124
-30.125	28.662392265029148
-29.875	28.688148307138395
-29.625	28.714117335104298
-29.375	28.740302901511644
-29.125	28.766708648600893
-28.875	28.79333831131131
-28.625	28.8201957204544
-28.375	28.847284806024394
-28.125	28.874609600652864
-27.875	28.90217424321505
-27.625	28.92998298259612
-27.375	28.95804018162584
-27.125	28.986350321190727
-26.875	29.0149180045335
-26.625	29.043747961750125
-26.375	29.072845054495392
-26.125	29.102214280908832
-25.875	29.131860780773405
-25.625	29.161789840920274
-25.375	29.19200690089412
-25.125	29.222517558893703
-24.875	29.253327578004555
-24.625	29.284442892740678
-24.375	29.315869615914046
-24.125	29.34761404585178
-23.875	29.37968267398249
-23.625	29.412082192814406
-23.375	29.444819504330003
-23.125	29.477901728823525
-22.875	29.511336214209724
-22.625	29.54513054583423
-22.375	29.579292556818455
-22.125	29.613830338974303
-21.875	29.648752254326855
-21.625	29.68406694728609
-21.375	29.71978335751205
-21.125	29.755910733521393
-20.875	29.792458647087276
-20.625	29.829437008488707
-20.375	29.866856082670278
-20.125	29.9047265063783
-19.875	29.94305930634498
-19.625	29.98186591859873
-19.375	30.02115820898507
-19.125	30.06094849499075
-18.875	30.10124956897153
-18.625	30.142074722893405
-18.375	30.183437774707336
-18.125	30.22535309648869
-17.875	30.26783564448496
-17.625	30.31090099122952
-17.375	30.354565359894053
-17.125	30.398845661069984
-16.875	30.443759532187876
-16.625	30.48932537980538
-16.375	30.53556242501811
-16.125	30.5824907522744
-15.875	30.63013136190517
-15.625	30.67850622671353
-15.375	30.7276383530068
-15.125	30.77755184649659
-14.875	30.828271983540585
-14.625	30.87982528825472
-14.375	30.93223961608628
-14.125	30.985544244509388
-13.875	31.0397699715841
-13.625	31.094949223212947
-13.375	31.15111617003282
-13.125	31.2083068550013
-12.875	31.266559332874156
-12.625	31.32591382293089
-12.375	31.386412876488905
-12.125	31.448101560960545
-11.875	31.511027662454932
-11.625	31.575241909215766
-11.375	31.640798218523067
-11.125	31.70775397008306
-10.875	31.776170309395145
-10.625	31.84611248513391
-10.375	31.917650225234155
-10.125	31.990858157139463
-9.875	32.06581627859615
-9.625	32.142610486479136
-9.375	32.22133317246397
-9.125	32.3020838959645
-8.875	32.38497014670405
-8.625	32.47010821166494
-8.375	32.55762416407545
-8.125	32.64765499568709
-7.875	32.74034991804999
-7.625	32.83587186405266
-7.375	32.934399227969635
-7.125	33.03612789108063
-6.875	33.14127359115378
-6.625	33.250074708490835
-6.375	33.362795559866704
-6.125	33.4797303160085
-5.875	33.60120769028421
-5.625	33.72759658887716
-5.375	33.85931297002597
-5.125	33.996828237889645
-4.875	34.14067960407045
-4.625	34.29148300000958
-4.375	34.44994933653213
-4.125	34.61690521413013
-3.875	34.79331963900347
-3.625	34.98033897657207
-3.375	35.17933341168338
-3.125	35.3919598162596
-2.875	35.62024856529719
-2.625	35.866726256461966
-2.375	36.13459395261474
-2.125	36.42799447093531
-1.875	36.75242881572634
-1.625	37.1154359271924
-1.375	37.52776881177459
-1.125	38.00558853197849
-0.875	38.57499442432486
-0.625	39.28285375608204
-0.375	40.2295931252749
-0.125	41.7319902269094
0.125	45.88112243145246
0.375	48.46038367208034
0.625	50.03957847067623
0.875	51.11020454770208
1.125	51.858237924782195
1.375	52.38187847711039
1.625	52.74124221725747
1.875	52.97643067362765
2.125	53.11574046590182
2.375	53.179942001733856
2.625	53.18473042560062
2.875	53.1422304806325
3.125	53.06197101174041
3.375	52.95154319550788
3.625	52.81706060069142
3.875	52.66348994750924
4.125	52.4948946011681
4.375	52.31461746000512
4.625	52.12542070861986
4.875	51.92959421125665
5.125	51.72904067928443
5.375	51.52534335378713
5.625	51.319820333514855
5.875	51.11356857064064
6.125	50.907499780116986
6.375	50.702369954449814
6.625	50.498803774345575
6.875	50.29731491073598
7.125	50.09832299410579
7.375	49.902167861631604
7.625	49.70912156665702
7.875	49.51939853811189
8.125	49.33316420223014
8.375	49.150542319983316
8.625	48.97162124711921
8.875	48.79645928668895
9.125	48.625089274309346
9.375	48.45752251251799
9.625	48.29375215120717
9.875	48.13375609532291
10.125	47.977499508063204
10.375	47.82493696713724
10.625	47.67601432281242
10.875	47.530670299131565
11.125	47.3888378735498
11.375	47.250445465101784
11.625	47.11541795688697
11.875	46.983677575011164
12.125	46.855144643034286
12.375	46.72973822834826
12.625	46.60737669467518
12.875	46.48797817296536
13.125	46.371460961340944
13.375	46.25774386332692
13.625	46.1467464724046
13.875	46.03838940988141
14.125	45.93259452217218
14.375	45.82928504280901
14.625	45.72838572382198
14.875	45.62982294054755
15.125	45.533524773411514
15.375	45.439421069790086
15.625	45.34744348866529
15.875	45.25752553045308
16.125	45.16960255408663
16.375	45.08361178317977
16.625	44.999492302866756
16.875	44.91718504871912
17.125	44.83663278896244
17.375	44.75778010106583
17.625	44.68057334364046
17.875	44.60496062446582
18.125	44.53089176535869
18.375	44.45831826450737
18.625	44.38719325681439
18.875	44.317471472718374
19.125	44.24910919590473
19.375	44.182064220259086
19.625	44.116295806368726
19.875	44.05176463783548
20.125	43.98843277762501
20.375	43.9262636246453
20.625	43.86522187071732
20.875	43.80527345807599
21.125	43.74638553751677
21.375	43.688526427283705
21.625	43.63166557277728
21.875	43.575773507145946
22.125	43.52082181281127
22.375	43.46678308396567
22.625	43.413630890071666
22.875	43.36133974038234
23.125	43.30988504949636
23.375	43.259243103952926
23.625	43.209391029867334
23.875	43.160306761603245
24.125	43.11196901147288
24.375	43.06435724045332
24.625	43.01745162990447
24.875	42.971233054271224
